tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_category,cat_breed,conf_value,favorite_count,retweet_count
7.878105525926953e+17,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11.0,10.0,Frank,none,pug,0.362835,9717,3540
7.877176037416223e+17,2016-10-16 18:11:26,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13.0,10.0,Tonks,puppo,German_shepherd,0.992339,11416,3240
7.87397959788929e+17,2016-10-15 21:01:17,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11.0,10.0,Moose,none,Chihuahua,0.900483,12120,3300
7.873224439458775e+17,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10.0,10.0,Lincoln,none,golden_retriever,0.747739,8726,2032
7.869630643735347e+17,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12.0,10.0,Rory,none,golden_retriever,0.915303,29725,9327
7.867090828498289e+17,2016-10-13 23:23:56,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://twitter.com/dog_rates/status/786709082849828864/photo/1,9.75,10.0,Logan,none,Pomeranian,0.467321,20296,7069
7.866649550430495e+17,2016-10-13 20:28:35,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://twitter.com/dog_rates/status/786664955043049472/photo/1,12.0,10.0,None,none,Leonberg,0.512034,11957,2996
7.865959702933709e+17,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11.0,10.0,Dale,none,Pembroke,0.709512,10497,3601
7.863632357463859e+17,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13.0,10.0,Rizzo,doggo,golden_retriever,0.929266,12189,4072
7.862339652418273e+17,2016-10-12 15:55:59,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11.0,10.0,Mattie,none,Labrador_retriever,0.478193,17178,5571
7.859278191760548e+17,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12.0,10.0,Lucy,none,toy_poodle,0.97207,12696,3652
7.85872687017132e+17,2016-10-11 16:00:24,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,https://twitter.com/dog_rates/status/785872687017132033/video/1,12.0,10.0,Rusty,none,Great_Pyrenees,0.392108,7489,2130
7.85533386513322e+17,2016-10-10 17:32:08,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11.0,10.0,Dallas,none,miniature_pinscher,0.436023,10183,2334
7.852647542479954e+17,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12.0,10.0,Doc,none,chow,0.056137,8128,1911
7.851709366223503e+17,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11.0,10.0,Hero,none,Eskimo_dog,0.891193,13491,5639
7.848260202937098e+17,2016-10-08 18:41:19,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13.0,10.0,Rusty,none,chow,0.0903414,11310,3712
7.845175183712215e+17,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11.0,10.0,Frankie,none,malamute,0.757764,10039,2970
7.844314304116859e+17,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12.0,10.0,Stormy,none,miniature_poodle,0.744819,6329,1491
7.838211070611988e+17,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12.0,10.0,Mairi,none,Lakeland_terrier,0.26565900000000003,8209,2269
7.836951018013983e+17,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12.0,10.0,Loomis,none,chow,0.314265,11650,3737
7.834667721670984e+17,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11.0,10.0,Finn,none,Chihuahua,0.789,9468,2608
7.8339175372655e+17,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13.0,10.0,Godi,none,Norwegian_elkhound,0.87713,18908,6441
7.833346399853896e+17,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12.0,10.0,Dave,none,Cardigan,0.593858,32651,13616
7.830857039745147e+17,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11.0,10.0,Earl,none,Chesapeake_Bay_retriever,0.240602,9112,2565
7.829691400091075e+17,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12.0,10.0,Cali,none,golden_retriever,0.474292,26949,8521
7.827471345295319e+17,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11.0,10.0,Deacon,doggo,golden_retriever,0.560699,8310,1604
7.827225987907256e+17,2016-10-02 23:23:04,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://twitter.com/dog_rates/status/782722598790725632/photo/1,10.0,10.0,Penny,none,Irish_setter,0.574557,19250,6238
7.825986401371873e+17,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11.0,10.0,Timmy,none,malamute,0.8408709999999999,8694,2184
7.82305867769217e+17,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12.0,10.0,Sampson,doggo,briard,0.5044270000000001,18630,6470
7.81661882474197e+17,2016-09-30 01:08:10,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5.0,10.0,None,none,Pembroke,0.438087,11634,3129
7.815246933963571e+17,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12.0,10.0,None,none,Chesapeake_Bay_retriever,0.994712,23163,6426
7.812512889903555e+17,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11.0,10.0,Oakley,none,Mexican_hairless,0.8877709999999999,9428,2458
7.81163403222057e+17,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://twitter.com/dog_rates/status/781163403222056960/photo/1,10.0,10.0,None,none,Shetland_sheepdog,0.973841,10895,3168
7.808582890935747e+17,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://twitter.com/dog_rates/status/780858289093574656/photo/1,10.0,10.0,Dash,none,Chesapeake_Bay_retriever,0.488555,8033,2328
7.808007854624891e+17,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11.0,10.0,Koda,none,Siberian_husky,0.951963,6141,1505
7.806013036177326e+17,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,10.0,Hercules,none,Saint_Bernard,0.995143,13525,3839
7.805435298273362e+17,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,10.0,None,none,golden_retriever,0.628312,7040,2032
7.804593689029591e+17,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,10.0,Bear,none,Great_Dane,0.382491,5892,1224
7.801920708121969e+17,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,10.0,None,none,vizsla,0.144012,9712,2589
7.798343325968876e+17,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11.0,10.0,Scout,none,golden_retriever,0.99383,21252,8237
7.791231681161503e+17,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12.0,10.0,Reggie,none,toy_poodle,0.43108,13206,4207
7.790560957887529e+17,2016-09-22 20:33:42,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13.0,10.0,None,none,Chihuahua,0.721188,16500,5247
7.789907052430295e+17,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11.0,10.0,Jay,none,cocker_spaniel,0.7153510000000001,22342,8437
7.78748913645781e+17,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,10.0,Mya,none,Staffordshire_bullterrier,0.351434,7717,1562
7.786505430194831e+17,2016-09-21 17:42:10,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l","https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10.0,10.0,Strider,none,German_shepherd,0.515699,6430,1729
7.786249005966541e+17,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11.0,10.0,Penny,none,Airedale,0.786089,5177,1176
7.78408200802558e+17,2016-09-21 01:39:11,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14.0,10.0,None,none,Pembroke,0.8483620000000001,15135,5023
7.783833851610358e+17,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,10.0,Nala,none,collie,0.345266,6515,1271
7.782868101873992e+17,2016-09-20 17:36:50,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11.0,10.0,Stanley,none,Boston_bull,0.32207,11576,3836
7.780390878360699e+17,2016-09-20 01:12:28,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12.0,10.0,None,pupper,German_shepherd,0.717776,9417,3065
7.780270342201262e+17,2016-09-20 00:24:34,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://twitter.com/dog_rates/status/778027034220126208/photo/1,11.27,10.0,Sophie,pupper,clumber,0.946718,7320,1885
7.778850403572818e+17,2016-09-19 15:00:20,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",3.0,10.0,Wesley,none,Afghan_hound,0.123529,7078,1893
7.776842335402066e+17,2016-09-19 01:42:24,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,10.0,None,none,cocker_spaniel,0.253442,12518,3403
7.776215144558141e+17,2016-09-18 21:33:11,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,10.0,Derek,none,chow,0.999823,9742,2910
7.77189768882946e+17,2016-09-17 16:57:35,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12.0,10.0,Jeffrey,none,Chihuahua,0.988412,15921,4999
7.768130200895488e+17,2016-09-16 16:00:31,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12.0,10.0,Solomon,none,toy_poodle,0.51661,5444,1405
7.764777889876132e+17,2016-09-15 17:48:25,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11.0,10.0,Huck,pupper,Labrador_retriever,0.8848389999999999,9858,3249
7.762182040583578e+17,2016-09-15 00:36:55,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13.0,10.0,None,floofer,Samoyed,0.940326,33345,18497
7.76201521193218e+17,2016-09-14 23:30:38,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10.0,10.0,O,none,Rottweiler,0.502228,10681,2919
7.760883194448773e+17,2016-09-14 16:00:49,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",10.0,10.0,None,none,pug,0.999916,2045,179
7.758427244235571e+17,2016-09-13 23:44:54,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",12.0,10.0,Blue,none,chow,0.520022,13022,3116
7.753648254761656e+17,2016-09-12 16:05:54,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",11.0,10.0,Finley,doggo,beagle,0.571229,8295,3472
7.750851326004429e+17,2016-09-11 21:34:30,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,https://twitter.com/dog_rates/status/775085132600442880/photo/1,13.0,10.0,Tucker,none,chow,0.316565,17281,5488
7.747578982368788e+17,2016-09-10 23:54:11,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,https://twitter.com/dog_rates/status/774757898236878852/photo/1,12.0,10.0,Finley,none,toy_poodle,0.7199409999999999,9462,2035
7.746393874601124e+17,2016-09-10 16:03:16,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1",10.0,10.0,Sprinkles,none,Walker_hound,0.6275930000000001,7508,2013
7.74314403806253e+17,2016-09-09 18:31:54,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",14.0,10.0,None,none,Eskimo_dog,0.5960449999999999,24167,6478
7.739857328347587e+17,2016-09-08 20:45:53,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",11.0,10.0,Winnie,pupper,pug,0.10957,11925,4492
7.739222849438966e+17,2016-09-08 16:33:46,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",https://twitter.com/dog_rates/status/773922284943896577/photo/1,12.0,10.0,Heinrich,none,Pomeranian,0.554331,7110,1999
7.73704687002452e+17,2016-09-08 02:09:06,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1",12.0,10.0,Loki,none,silky_terrier,0.324251,7317,1891
7.736703537217536e+17,2016-09-07 23:52:41,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://twitter.com/dog_rates/status/773670353721753600/photo/1,10.0,10.0,Shakespeare,none,Old_English_sheepdog,0.969311,5935,1501
7.735475969965711e+17,2016-09-07 15:44:53,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://twitter.com/dog_rates/status/773547596996571136/photo/1,11.0,10.0,Chelsea,pupper,Norwegian_elkhound,0.372202,24553,7126
7.733088242540298e+17,2016-09-06 23:56:05,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,https://twitter.com/dog_rates/status/773308824254029826/photo/1,12.0,10.0,Bungalo,none,Labrador_retriever,0.572349,25846,8640
7.732475615830016e+17,2016-09-06 19:52:39,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://twitter.com/dog_rates/status/773247561583001600/photo/1,10.0,10.0,Chip,none,miniature_pinscher,0.713588,10414,3699
7.731916126335795e+17,2016-09-06 16:10:20,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,"https://twitter.com/dog_rates/status/773191612633579521/photo/1,https://twitter.com/dog_rates/status/773191612633579521/photo/1",12.0,10.0,Grey,none,Blenheim_spaniel,0.427766,11117,4736
7.728774959893053e+17,2016-09-05 19:22:09,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,https://twitter.com/dog_rates/status/772877495989305348/video/1,11.0,10.0,None,none,Norwegian_elkhound,0.218303,9555,4501
7.728262640968745e+17,2016-09-05 15:58:34,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",https://twitter.com/dog_rates/status/772826264096874500/photo/1,11.0,10.0,Roosevelt,none,basset,0.915351,8842,2669
7.725815597780255e+17,2016-09-04 23:46:12,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,"https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1",10.0,10.0,none,none,Newfoundland,0.574345,7192,1968
7.721931079159644e+17,2016-09-03 22:02:38,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://twitter.com/dog_rates/status/772193107915964416/photo/1,12.0,10.0,Willem,pupper,Pembroke,0.367945,6665,1612
