tweet_id,cat_breed,conf_value
698907974262222848,German_short-haired_pointer,0.983131
698953797952008193,Italian_greyhound,0.382378
698989035503689728,Norfolk_terrier,0.24634
699036661657767936,Chihuahua,0.222943
699072405256409088,Shih-Tzu,0.599587
699079609774645248,schipperke,0.667324
699323444782047232,Labrador_retriever,0.309696
699370870310113280,cairn,0.337557
699413908797464576,Samoyed,0.517479
699423671849451520,pug,0.99786
699434518667751424,golden_retriever,0.836572
699446877801091073,Pembroke,0.9694
699775878809702401,Dandie_Dinmont,0.271683
699779630832685056,malinois,0.706038
699788877217865730,Border_terrier,0.35506
699801817392291840,golden_retriever,0.808978
700002074055016451,Chihuahua,0.369488
700029284593901568,West_Highland_white_terrier,0.726571
700143752053182464,golden_retriever,0.53246
700151421916807169,Italian_greyhound,0.328236
700167517596164096,beagle,0.16258499999999998
700462010979500032,Pomeranian,0.678651
700505138482569216,Norwegian_elkhound,0.449684
700518061187723268,American_Staffordshire_terrier,0.569501
700747788515020802,Great_Pyrenees,0.481333
700847567345688576,Rhodesian_ridgeback,0.252514
700864154249383937,kuvasz,0.8058569999999999
700890391244103680,schipperke,0.16656300000000002
701214700881756160,Chihuahua,0.615163
701545186879471618,Border_collie,0.280893
701570477911896070,Yorkshire_terrier,0.90799
701601587219795968,Chihuahua,0.993661
701889187134500865,French_bulldog,0.902856
701952816642965504,toy_poodle,0.33170700000000003
701981390485725185,Pomeranian,0.491022
702217446468493312,golden_retriever,0.242419
702276748847800320,Boston_bull,0.697303
702321140488925184,West_Highland_white_terrier,0.769159
702539513671897089,Pomeranian,0.714367
702598099714314240,kelpie,0.219179
702671118226825216,bloodhound,0.381227
702684942141153280,golden_retriever,0.514085
703079050210877440,Pembroke,0.778503
703268521220972544,kuvasz,0.038243
703356393781329922,Border_collie,0.894842
703382836347330562,golden_retriever,0.945664
703425003149250560,miniature_pinscher,0.292866
703611486317502464,Pembroke,0.756441
703769065844768768,boxer,0.838994
703774238772166656,Labrador_retriever,0.990119
704054845121142784,Great_Pyrenees,0.6679390000000001
704347321748819968,Brittany_spaniel,0.0829173
704364645503647744,Pembroke,0.980695
704480331685040129,Samoyed,0.979206
704499785726889984,Chihuahua,0.376541
704761120771465216,Chihuahua,0.202294
704847917308362754,golden_retriever,0.85724
704859558691414016,pug,0.284428
704871453724954624,Norfolk_terrier,0.689504
705066031337840642,Airedale,0.868658
705102439679201280,collie,0.457672
705223444686888960,Chesapeake_Bay_retriever,0.0905082
705239209544720384,Chihuahua,0.15795
705428427625635840,Chihuahua,0.774792
705442520700944385,Great_Pyrenees,0.309106
705475953783398401,golden_retriever,0.908784
705591895322394625,basenji,0.877207
705786532653883392,Labrador_retriever,0.550294
705898680587526145,collie,0.808276
705970349788291072,golden_retriever,0.776346
705975130514706432,Staffordshire_bullterrier,0.5877640000000001
706166467411222528,Samoyed,0.430418
706265994973601792,papillon,0.743715
706291001778950144,Border_terrier,0.587101
706310011488698368,Pembroke,0.6981649999999999
706346369204748288,Tibetan_mastiff,0.956462
706516534877929472,golden_retriever,0.7726850000000001
706538006853918722,chow,0.541794
706644897839910912,Chihuahua,0.137871
706681918348251136,toy_poodle,0.717584
707014260413456384,Chihuahua,0.58378
707021089608753152,cocker_spaniel,0.559658
707038192327901184,pug,0.642426
707059547140169728,Samoyed,0.8973120000000001
707297311098011648,Blenheim_spaniel,0.370717
707315916783140866,Bernese_mountain_dog,0.979235
707377100785885184,golden_retriever,0.637225
707387676719185920,Chihuahua,0.888468
707411934438625280,Lakeland_terrier,0.7382770000000001
707420581654872064,kuvasz,0.518215
707610948723478529,golden_retriever,0.383223
707741517457260545,whippet,0.738371
707776935007539200,miniature_pinscher,0.890426
707969809498152960,toy_poodle,0.908491
708026248782585858,malinois,0.7864680000000001
708109389455101952,Staffordshire_bullterrier,0.5161060000000001
708119489313951744,Norwich_terrier,0.264483
708130923141795840,French_bulldog,0.710354
708149363256774660,Cardigan,0.350993
708349470027751425,basenji,0.24389
708356463048204288,pug,0.871283
708469915515297792,Chihuahua,0.748163
708479650088034305,Shih-Tzu,0.218479
708711088997666817,German_short-haired_pointer,0.912961
708738143638450176,Pomeranian,0.933457
708810915978854401,golden_retriever,0.976139
708834316713893888,Eskimo_dog,0.283945
708845821941387268,schipperke,0.74564
709042156699303936,Rottweiler,0.8265790000000001
709158332880297985,Siberian_husky,0.212957
709198395643068416,borzoi,0.490783
709207347839836162,Chihuahua,0.948323
709225125749587968,Labrador_retriever,0.271109
709409458133323776,Shetland_sheepdog,0.79745
709449600415961088,Maltese_dog,0.780187
709519240576036864,cocker_spaniel,0.414982
709556954897764353,golden_retriever,0.790026
709566166965075968,chow,0.999837
709852847387627521,Chihuahua,0.945629
709918798883774466,Pembroke,0.956222
710117014656950272,toy_poodle,0.802092
710140971284037632,Pekinese,0.95317
710153181850935296,cocker_spaniel,0.00271296
710269109699739648,pug,0.415495
710272297844797440,Old_English_sheepdog,0.586307
710283270106132480,Shih-Tzu,0.932401
710588934686908417,Pembroke,0.982004
710658690886586372,soft-coated_wheaten_terrier,0.948617
710833117892898816,Pembroke,0.803742
710844581445812225,Pembroke,0.536593
710997087345876993,malamute,0.28126
711008018775851008,French_bulldog,0.731405
711306686208872448,Dandie_Dinmont,0.0867925
711363825979756544,Pembroke,0.7509060000000001
711732680602345472,Ibizan_hound,0.366875
711743778164514816,Lakeland_terrier,0.459515
711998809858043904,kuvasz,0.105171
712085617388212225,Shih-Tzu,0.625129
712097430750289920,Labrador_retriever,0.720481
712438159032893441,Great_Pyrenees,0.869477
712668654853337088,Labrador_retriever,0.829058
712717840512598017,Great_Pyrenees,0.732043
712809025985978368,Labrador_retriever,0.8686709999999999
713175907180089344,malamute,0.503788
713177543487135744,whippet,0.734244
713411074226274305,Great_Pyrenees,0.720337
713761197720473600,Brittany_spaniel,0.797936
713900603437621249,golden_retriever,0.371816
713919462244790272,Siberian_husky,0.463223
714141408463036416,Labrador_retriever,0.586951
714214115368108032,pug,0.533967
714251586676113411,soft-coated_wheaten_terrier,0.751962
714258258790387713,collie,0.176758
714606013974974464,Norfolk_terrier,0.293007
714957620017307648,Great_Pyrenees,0.251516
714982300363173890,Brittany_spaniel,0.944376
715009755312439296,Chihuahua,0.31090300000000004
715200624753819648,Chihuahua,0.956787
715220193576927233,Chihuahua,0.584026
715342466308784130,West_Highland_white_terrier,0.597111
715680795826982913,golden_retriever,0.990715
715696743237730304,Staffordshire_bullterrier,0.427836
715733265223708672,Dandie_Dinmont,0.740229
715928423106027520,pug,0.976685
716080869887381504,golden_retriever,0.638625
716285507865542656,Yorkshire_terrier,0.43042
716439118184652801,Siberian_husky,0.396495
716791146589110272,Pomeranian,0.468751
716802964044845056,malinois,0.619577
717009362452090881,Siberian_husky,0.506154
717047459982213120,golden_retriever,0.983548
717421804990701568,miniature_pinscher,0.286479
717537687239008257,golden_retriever,0.779356
717841801130979328,Brittany_spaniel,0.922876
718234618122661888,malamute,0.370152
718246886998687744,Chihuahua,0.354488
718460005985447936,Boston_bull,0.356946
718540630683709445,Maltese_dog,0.632289
718613305783398402,Labrador_retriever,0.58458
718631497683582976,Pomeranian,0.993718
718939241951195136,Pembroke,0.7663270000000001
718971898235854848,golden_retriever,0.14039400000000002
719332531645071360,Dandie_Dinmont,0.224415
719339463458033665,golden_retriever,0.765778
719367763014393856,soft-coated_wheaten_terrier,0.171486
719551379208073216,malamute,0.873233
719991154352222208,golden_retriever,0.605304
720043174954147842,Samoyed,0.954517
720059472081784833,Mexican_hairless,0.451852
720389942216527872,Pembroke,0.873977
720415127506415616,Rottweiler,0.990312
720775346191278080,Newfoundland,0.48997
720785406564900865,Chihuahua,0.8964219999999999
721001180231503872,Samoyed,0.950053
721503162398597120,Pomeranian,0.99775
722613351520608256,Labrador_retriever,0.5309149999999999
722974582966214656,Great_Dane,0.246762
723179728551723008,Norwegian_elkhound,0.0568505
723673163800948736,golden_retriever,0.83939
723688335806480385,chow,0.263256
723912936180330496,Samoyed,0.991772
724004602748780546,pug,0.950526
724046343203856385,boxer,0.8262719999999999
724049859469295616,Border_collie,0.581835
724405726123311104,golden_retriever,0.240695
724771698126512129,German_short-haired_pointer,0.835491
724983749226668032,golden_retriever,0.67575
725729321944506368,boxer,0.599076
725786712245440512,chow,0.33576100000000003
725842289046749185,toy_poodle,0.420463
726224900189511680,standard_poodle,0.261112
726828223124897792,miniature_pinscher,0.255327
726887082820554753,soft-coated_wheaten_terrier,0.5159189999999999
726935089318363137,toy_poodle,0.821615
727175381690781696,flat-coated_retriever,0.656463
727286334147182592,Chihuahua,0.0705542
727314416056803329,toy_poodle,0.827469
727524757080539137,Pomeranian,0.958834
727644517743104000,Great_Pyrenees,0.457164
727685679342333952,Border_collie,0.462408
728015554473250816,cocker_spaniel,0.384559
728035342121635841,Pomeranian,0.30296100000000004
728046963732717569,Newfoundland,0.255971
728387165835677696,collie,0.266414
728409960103686147,Saint_Bernard,0.478278
728751179681943552,Saint_Bernard,0.48205
728760639972315136,Pembroke,0.939134
728986383096946689,Maltese_dog,0.95207
729463711119904772,German_shepherd,0.829307
729823566028484608,kelpie,0.218408
730211855403241472,pug,0.341663
730427201120833536,Eskimo_dog,0.682082
730573383004487680,American_Staffordshire_terrier,0.810158
730924654643314689,Newfoundland,0.0862411
731285275100512256,Pembroke,0.967103
732005617171337216,English_setter,0.677408
732375214819057664,basset,0.998673
732585889486888962,Staffordshire_bullterrier,0.843359
732726085725589504,Pomeranian,0.961902
732732193018155009,Staffordshire_bullterrier,0.162935
733109485275860992,golden_retriever,0.945523
733460102733135873,chow,0.931275
733482008106668032,French_bulldog,0.619382
733822306246479872,Lhasa,0.457356
733828123016450049,beagle,0.472324
734776360183431168,Siberian_husky,0.304902
734787690684657664,golden_retriever,0.883991
734912297295085568,Maltese_dog,0.847292
735137028879360001,Walker_hound,0.413535
735256018284875776,Staffordshire_bullterrier,0.523191
735635087207878657,pug,0.8918709999999999
735648611367784448,Pembroke,0.462594
735991953473572864,cocker_spaniel,0.961643
736010884653420544,golden_retriever,0.553901
736225175608430592,Labrador_retriever,0.399217
736365877722001409,toy_poodle,0.473555
736736130620620800,schipperke,0.545502
737445876994609152,Samoyed,0.400568
737678689543020544,Pembroke,0.935307
737800304142471168,malamute,0.374682
737826014890496000,vizsla,0.990391
738156290900254721,pug,0.751758
738166403467907072,keeshond,0.8788860000000001
738184450748633089,Bedlington_terrier,0.289471
738402415918125056,cocker_spaniel,0.346695
738537504001953792,chow,0.808737
738883359779196928,Labrador_retriever,0.691137
738885046782832640,American_Staffordshire_terrier,0.0155351
739238157791694849,Eskimo_dog,0.503372
739485634323156992,Walker_hound,0.640256
739544079319588864,Labrador_retriever,0.967397
739606147276148736,Blenheim_spaniel,0.933755
739844404073074688,toy_poodle,0.342397
739932936087216128,redbone,0.243904
739979191639244800,Irish_water_spaniel,0.2858
740214038584557568,Chesapeake_Bay_retriever,0.586414
740359016048689152,golden_retriever,0.8636870000000001
740373189193256964,golden_retriever,0.8076439999999999
740676976021798912,Norwegian_elkhound,0.462952
740711788199743490,toy_poodle,0.388277
740995100998766593,malamute,0.454363
741067306818797568,golden_retriever,0.843799
741303864243200000,Chihuahua,0.7681560000000001
741438259667034112,Chesapeake_Bay_retriever,0.292675
741743634094141440,Labrador_retriever,0.786089
741793263812808706,kuvasz,0.311325
742150209887731712,French_bulldog,0.112413
742385895052087300,Cardigan,0.5669109999999999
742423170473463808,pug,0.99731
743210557239623680,golden_retriever,0.930705
743222593470234624,kuvasz,0.350629
743253157753532416,malamute,0.442612
743545585370791937,standard_poodle,0.876875
743609206067040256,Weimaraner,0.982794
743895849529389061,dalmatian,0.562315
743980027717509120,bull_mastiff,0.97573
744234799360020481,Labrador_retriever,0.825333
744334592493166593,Samoyed,0.960543
744709971296780288,Shetland_sheepdog,0.234431
744971049620602880,toy_poodle,0.497755
744995568523612160,Old_English_sheepdog,0.4274810000000001
745057283344719872,Shetland_sheepdog,0.963985
745422732645535745,Labrador_retriever,0.6638
745433870967832576,basset,0.999962
745712589599014916,chow,0.379055
745789745784041472,Pekinese,0.984267
746056683365994496,Shetland_sheepdog,0.43332
746131877086527488,chow,0.575637
746369468511756288,German_shepherd,0.622957
746507379341139972,toy_poodle,0.508292
746726898085036033,golden_retriever,0.25650500000000004
746790600704425984,Boston_bull,0.936183
746818907684614144,Ibizan_hound,0.101537
746872823977771008,Pembroke,0.540201
747103485104099331,Labrador_retriever,0.991954
747219827526344708,Shetland_sheepdog,0.548018
747512671126323200,Cardigan,0.111493
747594051852075008,basenji,0.389136
747600769478692864,Chesapeake_Bay_retriever,0.804363
747816857231626240,Pembroke,0.7689229999999999
747844099428986880,Pembroke,0.360428
747885874273214464,kuvasz,0.40845
747933425676525569,Samoyed,0.998201
747963614829678593,kelpie,0.307672
748324050481647620,Shetland_sheepdog,0.880499
748346686624440324,borzoi,0.5964550000000001
748568946752774144,Tibetan_terrier,0.32816100000000004
748575535303884801,soft-coated_wheaten_terrier,0.0864988
748699167502000129,Pembroke,0.849029
748932637671223296,borzoi,0.742912
748977405889503236,German_short-haired_pointer,0.742216
749036806121881602,West_Highland_white_terrier,0.960276
749064354620928000,pug,0.985222
749317047558017024,wire-haired_fox_terrier,0.155144
749395845976588288,Pomeranian,0.973715
749403093750648834,Chesapeake_Bay_retriever,0.694541
749417653287129088,papillon,0.772894
749774190421639168,Pekinese,0.8790120000000001
749996283729883136,Old_English_sheepdog,0.515319
750011400160841729,Boston_bull,0.23762
750026558547456000,standard_poodle,0.258732
750041628174217216,Labrador_retriever,0.252031
750056684286914561,Saluki,0.484428
750071704093859840,redbone,0.382113
750086836815486976,pug,0.978277
750101899009982464,golden_retriever,0.316704
750117059602808832,Shih-Tzu,0.814405
750132105863102464,toy_poodle,0.4780180000000001
750147208377409536,pug,0.977765
750383411068534784,Border_collie,0.672791
750429297815552001,golden_retriever,0.964929
750719632563142656,Pembroke,0.972587
750868782890057730,toy_poodle,0.912648
751132876104687617,Labrador_retriever,0.92939
751205363882532864,Labrador_retriever,0.947164
751251247299190784,Walker_hound,0.178852
751456908746354688,golden_retriever,0.714409
751538714308972544,Labrador_retriever,0.516257
751583847268179968,dalmatian,0.8683040000000001
751598357617971201,toy_poodle,0.757756
751830394383790080,chow,0.703569
751937170840121344,Lakeland_terrier,0.4241680000000001
752173152931807232,Labrador_retriever,0.527659
752309394570878976,golden_retriever,0.303415
752334515931054080,Bedlington_terrier,0.399163
752519690950500352,Labrador_retriever,0.999984
752660715232722944,English_setter,0.339324
752682090207055872,German_shepherd,0.299966
752917284578922496,German_shepherd,0.609283
753026973505581056,Pembroke,0.868511
753294487569522689,chow,0.194773
753375668877008896,bluetick,0.36007100000000003
753398408988139520,whippet,0.163794
753655901052166144,miniature_pinscher,0.456092
754011816964026368,French_bulldog,0.600985
754120377874386944,chow,0.168909
754449512966619136,beagle,0.858513
754856583969079297,golden_retriever,0.8723850000000001
754874841593970688,pug,0.27220500000000003
755110668769038337,Labrador_retriever,0.708974
755955933503782912,Pekinese,0.596882
756275833623502848,Airedale,0.602957
756288534030475264,French_bulldog,0.925621
756303284449767430,golden_retriever,0.981652
756651752796094464,Pembroke,0.294808
756939218950160384,golden_retriever,0.790371
756998049151549440,golden_retriever,0.678555
757354760399941633,Italian_greyhound,0.914667
757393109802180609,Labrador_retriever,0.787125
757400162377592832,golden_retriever,0.523926
757611664640446465,bluetick,0.829259
757725642876129280,Labrador_retriever,0.425176
757729163776290825,schipperke,0.802333
757741869644341248,Old_English_sheepdog,0.609715
758041019896193024,Cardigan,0.794272
758355060040593408,Pembroke,0.987643
758405701903519748,Chesapeake_Bay_retriever,0.702954
758467244762497024,Labrador_retriever,0.4363770000000001
758474966123810816,Pembroke,0.546145
758740312047005698,Chesapeake_Bay_retriever,0.848514
758828659922702336,Chesapeake_Bay_retriever,0.480048
758854675097526272,Old_English_sheepdog,0.974047
759047813560868866,Labrador_retriever,0.778546
759099523532779520,Shetland_sheepdog,0.12903399999999998
759159934323924993,Irish_terrier,0.254856
759197388317847553,kuvasz,0.5113409999999999
759447681597108224,kuvasz,0.223148
759557299618865152,golden_retriever,0.763333
759566828574212096,Labrador_retriever,0.967397
759793422261743616,golden_retriever,0.985876
759846353224826880,Sussex_spaniel,0.355395
759923798737051648,Labrador_retriever,0.324579
760290219849637889,Old_English_sheepdog,0.3022
760539183865880579,Samoyed,0.988013
760656994973933572,golden_retriever,0.760546
760893934457552897,Blenheim_spaniel,0.113992
761004547850530816,golden_retriever,0.735163
761227390836215808,French_bulldog,0.306512
761292947749015552,standard_poodle,0.6608930000000001
761334018830917632,Norwegian_elkhound,0.8229360000000001
761599872357261312,Gordon_setter,0.240427
761750502866649088,golden_retriever,0.586937
761976711479193600,Labrador_retriever,0.475552
762464539388485633,chow,0.999953
762471784394268675,Samoyed,0.540276
762699858130116608,kelpie,0.519047
763103485927849985,chow,0.0390848
763183847194451968,miniature_poodle,0.354674
763837565564780549,malamute,0.375098
764259802650378240,German_shepherd,0.973677
764857477905154048,Bernese_mountain_dog,0.7920590000000001
765222098633691136,dalmatian,0.556595
765371061932261376,golden_retriever,0.829456
765395769549590528,Pembroke,0.509491
765669560888528897,beagle,0.993333
765719909049503744,golden_retriever,0.969518
766008592277377025,Welsh_springer_spaniel,0.7281529999999999
766069199026450432,redbone,0.484855
766078092750233600,toy_poodle,0.420463
766313316352462849,toy_poodle,0.966896
766423258543644672,keeshond,0.995823
766693177336135680,Doberman,0.948355
766793450729734144,beagle,0.451697
767122157629476866,toy_poodle,0.873841
767500508068192258,chow,0.483228
767754930266464257,vizsla,0.307794
768473857036525572,Labrador_retriever,0.73917
768596291618299904,Great_Pyrenees,0.729745
768609597686943744,basenji,0.183283
768855141948723200,chow,0.7202189999999999
768970937022709760,Pomeranian,0.182358
769212283578875904,golden_retriever,0.16653800000000002
769695466921623552,pug,0.407117
769940425801170949,miniature_pinscher,0.796313
770069151037685760,Boston_bull,0.414965
770093767776997377,golden_retriever,0.843799
770293558247038976,Italian_greyhound,0.931668
770414278348247044,golden_retriever,0.0535696
770772759874076672,chow,0.979515
770787852854652928,Bernese_mountain_dog,0.787812
771102124360998913,Labrador_retriever,0.568789
771136648247640064,golden_retriever,0.36866
771171053431250945,Samoyed,0.978833
771380798096281600,collie,0.503728
771500966810099713,Labrador_retriever,0.833952
771770456517009408,papillon,0.53318
772102971039580160,Pembroke,0.54178
772114945936949249,Chihuahua,0.803293
772117678702071809,Labrador_retriever,0.217821
772152991789019136,golden_retriever,0.275318
772193107915964416,Pembroke,0.367945
772581559778025472,Newfoundland,0.574345
772615324260794368,dalmatian,0.556595
772826264096874500,basset,0.915351
772877495989305348,Norwegian_elkhound,0.218303
773191612633579521,Blenheim_spaniel,0.427766
773247561583001600,miniature_pinscher,0.713588
773308824254029826,Labrador_retriever,0.572349
773547596996571136,Norwegian_elkhound,0.372202
773670353721753600,Old_English_sheepdog,0.969311
773704687002451968,silky_terrier,0.324251
773922284943896577,Pomeranian,0.554331
773985732834758656,pug,0.10957
774314403806253056,Eskimo_dog,0.5960449999999999
774639387460112384,Walker_hound,0.6275930000000001
774757898236878852,toy_poodle,0.7199409999999999
775085132600442880,chow,0.316565
775364825476165632,beagle,0.571229
775842724423557120,chow,0.520022
775898661951791106,golden_retriever,0.945523
776088319444877312,pug,0.999916
776201521193218049,Rottweiler,0.502228
776218204058357768,Samoyed,0.940326
776477788987613185,Labrador_retriever,0.8848389999999999
776813020089548800,toy_poodle,0.51661
776819012571455488,Chihuahua,0.346545
777189768882946048,Chihuahua,0.988412
777621514455814149,chow,0.999823
777641927919427584,golden_retriever,0.964929
777684233540206592,cocker_spaniel,0.253442
777885040357281792,Afghan_hound,0.123529
778027034220126208,clumber,0.946718
778039087836069888,German_shepherd,0.717776
778286810187399168,Boston_bull,0.32207
778383385161035776,collie,0.345266
778408200802557953,Pembroke,0.8483620000000001
778624900596654080,Airedale,0.786089
778650543019483137,German_shepherd,0.515699
778748913645780993,Staffordshire_bullterrier,0.351434
778990705243029504,cocker_spaniel,0.7153510000000001
779056095788752897,Chihuahua,0.721188
779123168116150273,toy_poodle,0.43108
779834332596887552,golden_retriever,0.99383
780192070812196864,vizsla,0.144012
780459368902959104,Great_Dane,0.382491
780476555013349377,pug,0.919255
780496263422808064,pug,0.99731
780543529827336192,golden_retriever,0.628312
780601303617732608,Saint_Bernard,0.995143
780800785462489090,Siberian_husky,0.951963
780858289093574656,Chesapeake_Bay_retriever,0.488555
781163403222056960,Shetland_sheepdog,0.973841
781251288990355457,Mexican_hairless,0.8877709999999999
781524693396357120,Chesapeake_Bay_retriever,0.994712
781661882474196992,Pembroke,0.438087
782021823840026624,golden_retriever,0.383223
782305867769217024,briard,0.5044270000000001
782598640137187329,malamute,0.8408709999999999
782722598790725632,Irish_setter,0.574557
782747134529531904,golden_retriever,0.560699
782969140009107456,golden_retriever,0.474292
783085703974514689,Chesapeake_Bay_retriever,0.240602
783334639985389568,Cardigan,0.593858
783347506784731136,Cardigan,0.611525
783391753726550016,Norwegian_elkhound,0.87713
783466772167098368,Chihuahua,0.789
783695101801398276,chow,0.314265
783821107061198850,Lakeland_terrier,0.26565900000000003
784431430411685888,miniature_poodle,0.744819
784517518371221505,malamute,0.757764
784826020293709826,chow,0.0903414
785170936622350336,Eskimo_dog,0.891193
785264754247995392,chow,0.056137
785533386513321988,miniature_pinscher,0.436023
785872687017132033,Great_Pyrenees,0.392108
785927819176054784,toy_poodle,0.97207
786036967502913536,golden_retriever,0.99383
786233965241827333,Labrador_retriever,0.478193
786363235746385920,golden_retriever,0.929266
786595970293370880,Pembroke,0.709512
786664955043049472,Leonberg,0.512034
786709082849828864,Pomeranian,0.467321
786963064373534720,golden_retriever,0.915303
787322443945877504,golden_retriever,0.747739
787397959788929025,Chihuahua,0.900483
787717603741622272,German_shepherd,0.992339
787810552592695296,pug,0.362835
788070120937619456,golden_retriever,0.735163
788150585577050112,chow,0.814145
788178268662984705,Samoyed,0.73548
788412144018661376,golden_retriever,0.805238
788765914992902144,cocker_spaniel,0.500509
788908386943430656,golden_retriever,0.0340897
789137962068021249,Chihuahua,0.746135
789268448748703744,malamute,0.81286
789530877013393408,schipperke,0.363272
789599242079838210,Chesapeake_Bay_retriever,0.8788219999999999
789628658055020548,chow,0.260702
789986466051088384,golden_retriever,0.07853049999999999
790277117346975746,Labrador_retriever,0.427742
790337589677002753,Pembroke,0.658808
790581949425475584,malinois,0.998886
790698755171364864,Bernese_mountain_dog,0.996541
790723298204217344,golden_retriever,0.07853049999999999
790946055508652032,golden_retriever,0.700466
790987426131050500,cocker_spaniel,0.349195
791026214425268224,malamute,0.375098
791312159183634433,miniature_pinscher,0.892925
791406955684368384,Pembroke,0.972629
791672322847637504,golden_retriever,0.705092
792050063153438720,komondor,0.942856
792394556390137856,cocker_spaniel,0.746387
792773781206999040,Yorkshire_terrier,0.912804
792883833364439040,standard_poodle,8.31451e-05
793120401413079041,Labrador_retriever,0.7249439999999999
793150605191548928,Italian_greyhound,0.193869
793165685325201412,golden_retriever,0.946224
793180763617361921,Lakeland_terrier,0.266824
793195938047070209,Labrador_retriever,0.654762
793210959003287553,French_bulldog,0.874431
793226087023144960,wire-haired_fox_terrier,0.456047
793241302385262592,golden_retriever,0.559308
793256262322548741,basset,0.207622
793271401113350145,Siberian_husky,0.231695
793286476301799424,Afghan_hound,0.274637
793500921481273345,golden_retriever,0.326122
793601777308463104,miniature_pinscher,0.538981
793614319594401792,golden_retriever,0.705092
793845145112371200,Old_English_sheepdog,0.7652770000000001
793962221541933056,Labrador_retriever,0.8616510000000001
794332329137291264,Samoyed,0.988307
794355576146903043,cocker_spaniel,0.500509
794926597468000259,toy_poodle,0.0376618
794983741416415232,schipperke,0.363272
795400264262053889,golden_retriever,0.925494
795464331001561088,golden_retriever,0.193082
796031486298386433,golden_retriever,0.893775
796080075804475393,chow,0.973846
796116448414461957,Cardigan,0.700182
796149749086875649,golden_retriever,0.600276
796177847564038144,golden_retriever,0.600276
796387464403357696,Pekinese,0.461164
796484825502875648,cocker_spaniel,0.116924
796759840936919040,American_Staffordshire_terrier,0.463996
796865951799083009,Cardigan,0.8391290000000001
797236660651966464,collie,0.767005
797545162159308800,Pembroke,0.954089
797971864723324932,American_Staffordshire_terrier,0.489845
798209839306514432,Pekinese,0.524583
798340744599797760,papillon,0.53318
798628517273620480,beagle,0.636169
798644042770751489,English_springer,0.403698
798665375516884993,chow,0.243529
798694562394996736,Chihuahua,0.615163
798697898615730177,Labrador_retriever,0.8686709999999999
798925684722855936,West_Highland_white_terrier,0.539463
798933969379225600,Siberian_husky,0.703224
799063482566066176,Norfolk_terrier,0.334436
799297110730567681,malamute,0.985028
799422933579902976,miniature_pinscher,0.58363
799757965289017345,Border_collie,0.442534
799774291445383169,chow,0.316565
800141422401830912,golden_retriever,0.938048
800388270626521089,golden_retriever,0.35986
800513324630806528,Pembroke,0.8289040000000001
800751577355128832,cocker_spaniel,0.771984
801115127852503040,dalmatian,0.823356
801167903437357056,cocker_spaniel,0.74022
801538201127157760,Pembroke,0.550506
801958328846974976,Staffordshire_bullterrier,0.327887
802239329049477120,Eskimo_dog,0.482498
802247111496568832,Chihuahua,0.721188
802265048156610565,Labrador_retriever,0.8971620000000001
802572683846291456,golden_retriever,0.610171
802624713319034886,cocker_spaniel,0.253442
802952499103731712,chow,0.944032
803276597545603072,Pembroke,0.457086
803638050916102144,Labrador_retriever,0.372776
803692223237865472,Lakeland_terrier,0.530104
803773340896923648,miniature_pinscher,0.817066
804413760345620481,chow,0.0903414
804738756058218496,Tibetan_mastiff,0.91579
805207613751304193,Pembroke,0.244705
805520635690676224,malinois,0.643147
805826884734976000,Siberian_husky,0.248926
805932879469572096,Norwegian_elkhound,0.657967
805958939288408065,Irish_setter,0.574557
806219024703037440,chow,0.835102
806242860592926720,Cardigan,0.593858
806542213899489280,vizsla,0.938617
806629075125202948,cocker_spaniel,0.0464032
807010152071229440,golden_retriever,0.610807
807059379405148160,golden_retriever,0.474292
807106840509214720,Chihuahua,0.50537
807621403335917568,golden_retriever,0.873233
808001312164028416,Labrador_retriever,0.730959
808106460588765185,golden_retriever,0.426183
808134635716833280,cocker_spaniel,0.74022
808501579447930884,Airedale,0.4542390000000001
808733504066486276,toy_poodle,0.779137
808838249661788160,Rottweiler,0.36953
809084759137812480,vizsla,0.911412
809220051211603969,Pomeranian,0.8195110000000001
809448704142938112,Greater_Swiss_Mountain_dog,0.375415
809808892968534016,Labrador_retriever,0.8616510000000001
809920764300447744,Norwich_terrier,0.397163
810254108431155201,Staffordshire_bullterrier,0.292556
810284430598270976,malamute,0.620768
810657578271330305,malamute,0.753521
810896069567610880,flat-coated_retriever,0.8208040000000001
810984652412424192,golden_retriever,0.8713420000000001
811386762094317568,Pembroke,0.804177
811627233043480576,beagle,0.39628
811744202451197953,Pekinese,0.386082
811985624773361665,Staffordshire_bullterrier,0.6105729999999999
812372279581671427,golden_retriever,0.7848729999999999
812466873996607488,Great_Dane,0.0782055
812709060537683968,Irish_setter,0.326873
812781120811126785,bull_mastiff,0.989316
813051746834595840,golden_retriever,0.914804
813066809284972545,toy_terrier,0.7764
813081950185472002,Doberman,0.909951
813096984823349248,Great_Dane,0.128056
813112105746448384,Pembroke,0.287369
813127251579564032,Norwegian_elkhound,0.432416
813142292504645637,beagle,0.848735
813157409116065792,Pembroke,0.8439110000000001
813172488309972993,golden_retriever,0.954844
813187593374461952,golden_retriever,0.888181
813202720496779264,cocker_spaniel,0.701852
813217897535406080,Samoyed,0.905972
813800681631023104,malamute,0.501159
813812741911748608,French_bulldog,0.709146
813910438903693312,Siberian_husky,0.6993550000000001
813944609378369540,Labrador_retriever,0.427742
814153002265309185,golden_retriever,0.490068
